Case ID,ABCC9,ANKLE2,ANKRD13D,ANKZF1,AP1G2,ARRDC2,ATAD2,ATG4B,ATIC,BARD1,BCL6,BMS1,BRAP,BTG2,CBX5,CD2AP,CEBPZ,CIRBP,CREBL2,CRK,CYB5A,CYBRD1,DCAF13,DCLRE1C,DDX42,DDX51,DENR,DHCR24,DNAJB6,DNPEP,DPYSL2,DROSHA,EMP2,ENY2,ERC1,ERCC6,ETNK1,FAM122B,FAM20B,FANCL,FOXK2,FRMD4B,GAK,GCN1L1,GGA3,GLUD1,GMDS,GTPBP2,GTPBP4,HIPK3,HIST1H4B,HIST1H4C,IL6ST,KIAA0368,LAMB2,LOC100133091,LPAR6,LRPPRC,MAPK14,MAT2A,MBOAT2,MCM7,MYO10,NAA25,NOP56,PTGES3,RBMS3,RICTOR,SNORA37,SPG7,TXNIP
R01-041,-0.12505357826206737,-0.09593489467464368,-0.1622963096819679,-0.16073780071709465,-0.1534385424523524,-0.16377538617205775,-0.15312700463952902,-0.15239586119924478,-0.16128429210528744,-0.10520207995888738,-0.09228477604928359,-0.14687233053188897,-0.17340545096500432,0.000217773405597098,-0.16601838683603623,-0.14249070440583408,-0.15810815260046812,-0.13622594980195263,-0.16382510336308015,-0.16785567123611556,-0.11739515451667598,-0.15465633982226032,-0.15217555876090114,-0.15800094139856125,-0.15254564605386642,-0.17110838885972643,-0.08076887221108411,-0.09615920483683443,0.09599833197496196,-0.16090285163430948,-0.17323874800895175,-0.16676483611021903,-0.15036828945903857,-0.1705595999138167,-0.024011591105616313,-0.14125594610385872,-0.07689260782482468,-0.15674668903830058,-0.15167511336631354,-0.1340734196796586,-0.08093600653283319,-0.06033375447649876,-0.12592097207582856,-0.15409735412552433,-0.15402528852022473,-0.04977148393872158,0.09090188699980462,-0.16004510389176196,-0.16264431472246874,-0.11191662661099266,-0.11365451028167019,-0.052125853435681935,-0.15253399000206683,-0.1613738937969165,-0.1707193887814002,-0.0899905468846793,-0.16372783804684268,-0.12761461475829766,-0.10275204823522843,-0.14529135995748482,-0.08144365053368965,-0.15764955885643658,-0.1490379056423388,-0.1127991121054697,-0.1483950514406069,-0.07482936428304805,-0.09053496710566256,-0.007213409338332128,8.351866078758365,-0.07370772169215889,0.06573369329175373
R01-042,-0.0741672836961859,-0.10352133665458436,-0.12575917724299931,-0.1298360942787357,-0.12546766071439508,-0.13210092513560587,-0.12877839277645692,-0.1251413316787578,-0.1278307096128887,-0.1317776086815718,-0.12118045950379341,-0.1312454715395405,-0.1336934896431076,-0.1168614067312707,-0.1198832013715767,-0.12349420914177102,-0.12319550562890909,-0.09824070370809385,-0.1305251017220831,-0.12607031292053766,-0.10650784182974149,-0.11518086994907749,-0.12261801941793624,-0.13224976052712512,-0.10096401225234285,-0.1341552829367615,-0.08787562930445408,-0.1100427673067635,-0.1139907847131369,-0.12683964228475336,-0.13053396145688367,-0.1286490800551646,-0.12930419765404486,-0.1314802545117554,-0.12657348742644328,-0.13313239258266074,-0.0842789710433846,-0.13154640357465286,-0.13231438767238812,-0.1256133258971276,-0.13004171622199046,-0.1283819264384069,-0.12868129850794394,-0.12889308965303836,-0.12386739149886894,-0.11986443558360187,-0.13298983374252857,-0.12957215027756064,-0.12823605606856475,-0.11654271446090629,-0.10277071872414223,-0.07491989778466823,-0.12058218281084991,-0.12545722470775886,-0.12544913952032583,-0.1252920151131189,-0.12972012959041052,-0.10983103051587029,-0.10510126381030002,-0.11474100857562011,-0.13184260407654813,-0.12537044822549445,-0.12119415540364846,-0.12988841699169515,-0.10898870345940209,-0.09233729391245518,-0.11208770552484586,-0.1003745518108389,8.365776759697416,-0.11204537990834772,-0.0980908219982009
R01-043,-0.12734874792445935,-0.08726534708674401,-0.156930879378481,-0.15439849103818734,-0.1470790696659102,-0.1500481496650756,-0.15418647464669147,-0.15403276820221767,-0.14046710143988114,-0.1599469158953636,-0.1295976763425096,-0.13871167138621396,-0.15239809195674922,-0.10481713562773337,-0.1364399965505669,-0.10585733919418247,-0.1326367955283796,0.012832281056380086,-0.138049058351872,-0.13131671212802187,0.09075162788603094,-0.09350405648975613,-0.13605073611725796,-0.15911117295386953,-0.12033276376292375,-0.1599371250460502,-0.13243623146365638,0.020760099871144504,-0.08627603615723109,-0.14495595860641072,-0.0920805263380668,-0.15187915716364486,-0.07372970559563527,-0.1405871629658052,-0.15573291457137783,-0.15577118789142116,-0.14498260158423934,-0.15533607859203444,-0.14218712620007157,-0.1558237637632595,-0.15095549437326572,-0.14573878546877717,-0.13446817883732656,-0.11573521827926855,-0.15433812402383473,-0.09104843236397832,-0.14566580507137983,-0.1329905122117568,-0.12136663789143286,-0.11471281625702566,-0.09005451281246536,0.10662367260546984,-0.04247098514928637,-0.11370149075117775,-0.11718762649155905,-0.1509573496897619,-0.15741035408192827,-0.11251569033261546,-0.1407076200816005,-0.13307629587533717,-0.15372701679072936,-0.1433264250292685,-0.15005432086706705,-0.15508857778908755,-0.13499787367492888,0.006263313449355777,-0.1557434570414466,-0.12756070497747451,8.354595348121014,-0.15058000046747622,-0.053403309036186515
R01-046,-0.11146195475016736,-0.07775133258683106,-0.18191171074134438,-0.1866362394910943,-0.1786006598158204,-0.19856659789323985,-0.1713955893534349,-0.19285784628266042,-0.1849528919473714,-0.1817398926445725,-0.018942330803861922,-0.17713390471617502,-0.19583525552783332,-0.10196024965637418,-0.16481001793934683,-0.17284577624756428,-0.13157312587653205,-0.08178584693380965,-0.1757513303911865,-0.1535163966645531,-0.11490667224154047,-0.16456975663024645,-0.12942292113479148,-0.19682698097229276,-0.1495132323991709,-0.19384892418269942,-0.04879417324427925,0.005578122119265601,-0.07111078688435961,-0.16421997546344394,-0.15452946874576903,-0.19106758692221149,-0.11943546394337459,-0.04079499003125759,-0.18370460493771096,-0.19353169440403875,-0.04522191629702147,-0.1935567164136092,-0.16002042213990192,-0.07908402812815149,-0.19069009085421423,-0.1803627442952449,-0.18616384467182595,-0.1694795277424775,-0.19751315476677733,-0.0605013297834353,-0.18765132119292538,-0.18737318969978836,-0.1799048142785821,-0.1372465081642848,0.22903587680044574,0.560918022657368,-0.13180299967996387,-0.08889035598061297,-0.18111755333247234,-0.11198087005376467,-0.12993774127815746,-0.036632842446098914,-0.16660259952806217,-0.1816617585950554,-0.13323128617521166,-0.06771274171531752,-0.17311650340519036,-0.17554179394838004,-0.10684318116883393,0.1042817550883395,-0.16721831602377954,-0.1556831696118097,8.308447610602572,-0.13987127811555805,0.2506593946194782
R01-048,0.5952513871542026,-0.5193676443026289,-0.6383029408248253,-0.587839969683876,-0.35049840277682337,-0.65939464465721,-0.54787741193965,-0.42633529177042884,-0.47835523689486736,-0.4267669858930506,0.4580205751946562,-0.2435126758079361,-0.6430079134772273,0.202728819960684,-0.6518922151647508,1.6764561660134216,-0.5266061244797613,-0.38114206138118606,-0.5728384932190173,-0.4796909376911165,0.2906461538462425,-0.5255421246073092,-0.4691211262578344,-0.29201206586655076,-0.3413887125026539,-0.7286627924455077,-0.36646389745870234,-0.5709273693852753,0.40107100171051585,-0.6288733205283406,-0.10317366616551298,-0.33105773517325526,-0.5866949020806592,-0.6832011027141918,3.3902742503394165,-0.43167688288573736,0.29606652949127527,-0.4496741728044886,-0.3801159457334028,-0.392613906351394,0.3394147079386093,-0.15265009714337785,0.274058782851384,-0.5956679667320832,-0.43277188919207027,0.2308375616569581,3.6973428602562017,-0.5620860257025103,-0.5314248907445057,0.5561435358537336,-0.5907404806350859,-0.25834248937976395,0.5667164479304037,0.5507937985026145,-0.5585208495595653,0.007919398536558113,-0.715776744025998,-0.002317460172178771,0.4104627095946646,-0.4300626033749031,0.0616795656687212,-0.6025305361799119,-0.16127938500606565,-0.20840837525015188,-0.4492688341506655,0.373809637664536,4.5163373619142995,2.760359632126954,-0.6289491453530126,-0.2732670417009312,0.9123026030219028
R01-049,-0.14658083819800952,-0.12787844285597214,-0.14046776690681473,-0.154334841424537,-0.1444753067380901,-0.1503929485392302,-0.14075560997481307,-0.13973654424870413,-0.14835754972605616,-0.10932170938788367,-0.13058759748792315,-0.14110031941397527,-0.1583609296158027,-0.11904308805250398,-0.13416590435206935,-0.14932348674092252,-0.13796997707062753,-0.13498450021759673,-0.16258384923763813,-0.14668230714127634,-0.12377584586019207,-0.16388592375410732,-0.1312692433566768,-0.1604938663412168,-0.13234396688454006,-0.1631815440586714,-0.12486050510077992,-0.0581237628355297,-0.10615392938076391,-0.15278731282188546,-0.11663737339482579,-0.15623725689295717,-0.14925892623524417,-0.15869831130780818,-0.13218846598341932,-0.15361334329754892,-0.052115567381158245,-0.14955290120277295,-0.15400279779278658,-0.12888365964882628,-0.13010874193301733,-0.12269296766926038,-0.13677427447269283,-0.15326664417148517,-0.15154610186087977,-0.13095001564938066,-0.0715450508017473,-0.14945598665791254,-0.15267851613146197,-0.13523232055546502,-0.0383684083924271,0.1190728191108303,-0.1429323070902785,-0.1484175176679783,-0.15787279479218838,-0.13217609023266583,-0.15112844317215887,-0.128347037020502,-0.08773006476137997,-0.09134252452486091,-0.1021005224321297,-0.10964398014573518,-0.1280203034610835,-0.13154513558148248,-0.11209852100755804,-0.032625192417182494,0.24153678590162214,-0.09687013935051673,8.351186104045187,-0.02681323810263759,-0.07434484813941244
R01-051,0.028664173199066046,-0.1994135556141447,-0.464578505775316,-0.4276677020498838,-0.4537222580593281,-0.6147843942508389,-0.29772646215797144,0.1379098746733784,-0.4554368279622912,-0.26958852283149487,-0.11721324847571248,-0.3830971066152185,-0.5073233967009358,-0.5751856678394556,-0.4963658808297139,4.832263645351743,-0.5757441089574667,-0.4996958079909991,-0.5530198912114264,-0.5880452161797575,-0.3225168243388676,-0.4704519217448571,-0.5001551460916012,-0.4806154623908739,-0.27168925465793536,-0.589008757325513,-0.25329640883427795,-0.4872221475060956,0.20531691873248295,-0.5748518529190898,-0.49777568702869757,-0.24355693372708068,-0.4869386514850558,-0.5547056565592741,-0.315985014622861,-0.3487465920712921,3.123976067932295,-0.5655683722819291,-0.5323660111418523,0.13956784951800352,0.4429729432155617,-0.3528641360783471,1.671565520133978,0.3038309638395744,-0.44250410344486474,-0.20292280551959704,4.366562835038563,-0.48856645143417005,0.34769144888124476,0.16337025108729467,-0.5126211326702894,-0.47299171063404494,0.11592506519799087,-0.15744668915152538,-0.5374958255991301,0.2255445133117966,-0.6251704233634837,0.27958276313278996,0.023204983724304094,0.0917247441846282,-0.5041691745851732,-0.5403381856476642,1.47664295793762,0.1525471382020721,-0.1728797641615544,0.19098233599036724,0.149126412286175,0.9205344881615048,-0.5424887978645042,1.5138408205691203,-0.3768302659181033
R01-052,-0.06439813484796365,-0.0679277956938449,-0.14349390979117402,-0.12084076962941136,-0.11575403367435938,-0.16438671839074692,-0.15322633992616727,-0.13186607397391567,-0.12823613862090827,-0.16088324750253646,-0.10024503926092285,-0.1332208041344521,-0.1634545020993604,-0.13801649042207376,-0.11104114988902218,-0.050870624619984504,-0.15208145431964912,-0.13559306198191673,-0.15104703221481616,-0.16241096495067925,-0.06911406901431144,-0.16171163351721643,-0.16145253162723427,-0.14862392866731114,-0.1353468655500563,-0.16486975254113057,-0.13807008868486037,-0.12750801808855855,-0.12278416015141995,-0.13121269680112124,-0.06854902654368161,-0.10953955922497897,-0.15438719942140952,-0.15293565125057254,-0.14899635491927538,-0.16544305269999915,-0.1325811627010012,-0.1522720580088314,-0.1318243252681317,-0.13274763408597548,-0.10118232748759914,-0.15369229013793245,-0.02957300880079652,-0.11503845760829581,-0.13714225844427608,-0.1162395676932044,-0.1518126056501065,-0.1487549145548486,-0.1457458671094341,-0.034938249956992656,-0.14878216943843434,-0.11688068919318113,-0.14228900929199195,-0.12204494814492228,-0.12984823791061612,-0.0020273914154993315,-0.1662233997261603,-0.1464406680953605,-0.11677033398904663,-0.15320585363949854,-0.07419424394275187,-0.14901419694074855,-0.06173295920031964,-0.12705282543349344,-0.15486262566885847,-0.04072437149428275,-0.09183266602065931,-0.10444206571322695,8.357766530641282,0.06891341551580249,0.014772311256434885
R01-054,0.6640582536805647,0.26320699137645204,-0.4162715248093099,-0.7276913614857494,-0.4978541496021118,-0.7728070275962032,-0.3435000178185541,-0.7253366726541822,-0.35822136348074435,-0.5410423416520262,-0.4249828644939098,-0.04389099538139131,-0.7062917580496494,-0.5125887990132949,-0.5160488948538727,2.8689921267572154,-0.6389370443636971,-0.49231216652448245,-0.825548283045084,-0.7221310296981329,-0.1532683656472097,-0.7685942983154131,-0.5518073915322715,-0.7269853285370937,-0.3473203612442186,-0.8105598907809197,0.4585717605643849,-0.42389875843132024,1.4260005064393328,-0.698887623813839,-0.4292053099958743,-0.22502378012359758,-0.7378014633186681,0.21922539512747372,1.9345715890469695,-0.44324330634884324,0.831985236413401,-0.4659430896584219,-0.5714411091399813,-0.418082516325999,1.0751097544540305,-0.7045003858257166,-0.2823874156860193,-0.2115761563172261,-0.5909270654456751,-0.45313337314224006,3.6066909876224233,-0.6667983085816777,-0.7305475568102485,-0.3858096766238834,0.38824653647480717,1.8599887168387104,-0.3585098231393838,-0.4282355563824928,-0.6512329222600718,-0.3990004932305957,-0.7829901879383381,1.1692756330694847,0.13147745429861468,0.059055357569327754,-0.20527757857075205,-0.4350798867983242,2.6270206999495147,0.30397064991258693,-0.46157527453965375,0.5062407001191811,2.801400150424197,2.501436822244897,-0.6538133263835398,0.0026549358560355673,-0.26026638282771003
R01-055,1.565276175766942,-0.42294559246819496,-0.32775476507453344,-0.5357866365498994,-0.6782001072825656,-0.6551478428064816,-0.4028366944146298,-0.01034028908313286,-0.6121763353711651,-0.7741718789873991,-0.44754066696237066,-0.6020715591499182,-0.5567491546287728,-0.7141917958611738,-0.6474304490431129,1.3258779479526348,-0.5356740826191432,0.0853339940760142,-0.23051377447031876,-0.7701678306774422,-0.30822614178586827,-0.5850296450732282,-0.713412425043136,-0.49011265465657944,-0.10186104208457337,-0.7827672819196564,-0.19190718616095795,-0.5667077926751803,-0.2707779886249082,-0.5306241530915419,-0.401480687534565,-0.6908465666321643,-0.5048665622011484,-0.337566576542855,0.05404228031762731,-0.3726973676904091,1.2735792649343334,-0.5103450227495195,-0.7824371433914352,-0.22173540378954937,-0.31567078034875407,0.3766927513997494,0.17788110714590274,-0.033317075060435394,-0.4679824079854814,-0.3991612603114204,2.350122553225133,-0.6048286141510146,-0.29689699121956503,-0.18984758199159954,-0.657872542855006,-0.04251724024449354,1.2047539376691345,-0.18485641259822885,-0.46822482427147044,3.419164065483612,-0.509311188588684,0.2642780256140945,0.38225962259359864,-0.35829026786695173,-0.44621711337819886,-0.5154950166061244,0.363179543191504,0.7302428414198778,-0.09453593982822704,-0.1196139783712839,3.017425108996754,3.4146008370510854,-0.6150548443735584,0.16518124737306197,3.4369038729369836
R01-056,-0.13447547961346418,-0.1302649090107775,-0.1560448289407975,-0.15508243233466043,-0.1447308445315677,-0.14933879402967387,-0.15410372143372933,-0.15488521389952115,-0.1487522972287795,-0.1571910025129697,-0.14466143538533577,-0.14500274385292763,-0.15837976520175734,-0.1458038554115335,-0.1517299705716591,-0.07698416268432838,-0.13717174814677022,-0.11583126656708614,-0.14627063716232577,-0.13137639897936434,0.08335369115036374,-0.13209502479246635,-0.13625468347184894,-0.16189086146362405,-0.12553785257895614,-0.16545511548552036,-0.098069864467421,-0.021879801130671346,-0.10158058327773724,-0.13425824156747662,-0.06011753045466798,-0.15574871819942562,-0.11432041188853351,-0.1519892797868566,-0.16146060863510855,-0.1501740922139903,-0.09075904732473408,-0.16078232819884952,-0.14800475443300265,-0.1649803359557635,-0.15331432345490745,-0.15148192199438498,-0.1492915077382077,-0.15091863846384673,-0.1571484133963543,-0.07944682435607331,-0.1564218401311611,-0.14360855525473026,-0.1475194775562356,-0.12317353800564856,0.0550133705665484,0.21943336291996146,-0.0595159146222228,-0.13450379477061128,-0.1185868725810848,-0.1365998754965049,-0.1570509050791403,-0.12511846196728293,-0.1369188556079313,-0.14593491497768138,-0.15295977063179897,-0.11823374568605598,-0.15374344392877146,-0.15815300069802565,-0.12127390823007489,-0.015214006748737782,-0.16085733620974726,-0.15498454656589594,8.345575212042373,-0.14757492099509878,0.1796143212946511
R01-057,-0.10309768443324387,-0.14193455674858305,-0.14104261035081533,-0.14627661680613413,-0.1414320565536374,-0.13993454176887282,-0.13270630920345092,-0.14532665014707644,-0.12755075377217884,-0.12854687614113625,-0.11963705457831156,-0.14305774217411335,-0.14848164986559087,-0.12646906533216662,-0.13730411888894226,-0.10549851153498895,-0.130092766141034,-0.12785365769002596,-0.14050940283390803,-0.1383275384094018,-0.0659110991185589,-0.11911746406150293,-0.14408651639895953,-0.14716950784216956,-0.1122421815073343,-0.14914457016256855,-0.12227131916261777,-0.07319743614701052,-0.1276847279496714,-0.14021714385787717,-0.12758447525329275,-0.14138219596718912,-0.08922367562749034,-0.14406994707536122,-0.10202377676024453,-0.14847701876990516,-0.05146794444085506,-0.14318350141937247,-0.1405821057735653,-0.11570579902112858,-0.1439870662504128,-0.09369341709814058,-0.14032986893695487,-0.13851119029768913,-0.1470218548289257,-0.12775932542847285,-0.1388938030030704,-0.14470000501210076,-0.1445105379411626,-0.08388471959749796,-0.09339843735339437,-0.12783260725509082,-0.10429585282366534,-0.11185964247847532,-0.13617502618510827,-0.1353761135001886,-0.14403798593686873,-0.1213635454690832,-0.09502199161733313,-0.11989385672799852,-0.13545380802422988,-0.1303590541429636,-0.13163843379571272,-0.1393552916881536,-0.125549292890719,-0.07584987383492671,0.06418588559634522,-0.027269351178546692,8.360785014082616,-0.12431390864698434,0.027187531955198158
R01-059,-0.11268434976187466,-0.1271406617017892,-0.1287023194885967,-0.12979454406847915,-0.1280087424143751,-0.1286750680634425,-0.12823547713694858,-0.1284909391884094,-0.128431014612947,-0.12696979781971612,-0.12600778348614325,-0.12768061082612556,-0.1299022250373493,-0.12584019189614792,-0.12776731377471043,-0.10528757144154618,-0.12478975590478943,-0.11989112303576732,-0.12789011194223407,-0.127207972773086,-0.016919208990908714,-0.12262729878048104,-0.12256255065578676,-0.13043499698090957,-0.12082379372389233,-0.13000280790002094,-0.11715845448114119,-0.10532215308004131,-0.1196178133870039,-0.1284110459563872,-0.10772460154728085,-0.12604499040061376,-0.1210476212928786,-0.1284187394476404,-0.1284685024747402,-0.1282850094523397,-0.11987507089652019,-0.12963740427706055,-0.12730472284446825,-0.1220764364341506,-0.1279114234711789,-0.12633873385051095,-0.12817047783418437,-0.12743945197031378,-0.1293641597485375,-0.10971446677742389,-0.12916492437317612,-0.1261844919097881,-0.12742046942025076,-0.12155779186159048,-0.1107112715994056,-0.07849466069054664,-0.11277060152022281,-0.11741204665141473,-0.12836128944131142,-0.125250150887498,-0.12974605274664452,-0.11964482898385911,-0.12471226281876883,-0.1260630426615289,-0.08929859696698611,-0.12617277026652443,-0.12661972768763607,-0.12697558189249322,-0.12747168648928875,-0.09327323409418742,-0.08364197705915337,-0.11096068211995928,8.365315257859669,-0.125424813140162,-0.06688279154637918
R01-060,0.5147661108104054,-0.4621228835713586,-0.5088998051151362,-0.4748013540506282,-0.4807529933720067,-0.47416724834291935,-0.32114727957331946,-0.23124278945305438,-0.5469523418250087,-0.46844399152832994,0.056939558093744416,-0.39371548330655626,-0.5701857794115739,-0.48116138860119173,-0.5091154954876652,2.375193740547968,-0.49972196493902693,0.08371753226610164,-0.5032475240513439,-0.43844018086873254,0.7814031505371358,-0.40369837827143856,-0.5013553940359788,-0.5522277606295425,-0.2582462160102963,-0.5715842977508612,-0.17599693505032576,-0.013315488988597352,-0.2164546312025008,-0.49596078151604245,0.7270695356933676,-0.3390317872140976,0.4198740218393198,-0.48682730308192856,0.49878464902773534,-0.443836994775592,1.889353537224058,-0.4755704882776073,-0.48206505034214137,-0.17499495481479607,-0.3690652938241889,1.980337314215801,-0.28203561765978896,-0.4481322346661243,-0.5342562602503542,-0.2975605573405412,0.9910812924674626,-0.5081056054411911,-0.42512622312168524,0.658959246753292,-0.5205566498783346,-0.23261235575880804,0.3752124813088689,0.04747749609289254,-0.5316800302711575,-0.2631635830272799,-0.5247534042725204,-0.04309618528804227,0.27946130488653204,-0.49829759168987703,-0.1590018788183592,-0.553462981605071,0.7066500778736958,-0.16867891763873735,-0.45950247403391176,-0.03065013572191742,6.640386658054962,0.6540450375878948,-0.1513098229955652,-0.2702797560309867,0.5458997795127973
R01-061,-0.06876662827109402,-0.1301924447853011,-0.14385912662755926,-0.1497668752591543,-0.13063608496570833,-0.15055113884008342,-0.1420207634770685,-0.14848892807914785,-0.13491203608414945,-0.15147948527560987,-0.12623069367353326,-0.1471801110244863,-0.1540905328740916,-0.10112148453430468,-0.13655731133301077,-0.12396167584799506,-0.1349393501805318,-0.1264910366483197,-0.14177650002696948,-0.13507201797897345,-0.09089551626113605,-0.1456790194202458,-0.13822065846749024,-0.14543867740524916,-0.11794919935006837,-0.15566777954496402,-0.07257329635197328,0.03539532082996841,-0.12334029363303256,-0.13983570608510237,-0.10957307960216728,-0.13987665496211255,-0.11704208913810873,-0.11653556067091371,-0.1247854092709376,-0.1492924355227131,-0.13839386963889377,-0.15069273944735653,-0.13024844184722284,-0.11260943766049414,-0.1392641797724871,-0.15687088427259874,-0.14311674950525474,-0.13026808418204514,-0.150093903726267,-0.10438590932034132,-0.14558144061372416,-0.14316829305450796,-0.12120588908778596,-0.11921821606519742,-0.13831394080626377,-0.03489299292648668,-0.08503190662799429,-0.10578311453774905,-0.1277649756669245,-0.1220182004227107,-0.15414306088403995,-0.11428637269652069,-0.13522953169019744,-0.12012016957827769,-0.1508670100859844,-0.13767404135441627,-0.15735437635952726,-0.14169762597365568,-0.11529467140421752,-0.020855591313883454,-0.15644825060826278,-0.1264963339844412,8.35164626353253,-0.0956388119671512,0.30278703419369085
R01-062,-0.11194653094968075,-0.11614349593357333,-0.12865981947774854,-0.14204928138401698,-0.14182076837421434,-0.134543770943035,-0.1349358189029628,-0.14091656469765582,-0.1371501309608835,-0.12617980873971438,-0.12173822395319553,-0.13940126941408268,-0.1454639862730233,-0.13317780867889584,-0.13983421696191087,-0.1045947324567625,-0.136490733064615,-0.1330694626005074,-0.13313934511660708,-0.13827000391706795,-0.07537031507881098,-0.13285164330637406,-0.13825204016544956,-0.14358467352665555,-0.11693094086029925,-0.14553054373392146,-0.11651153304996541,-0.09465704416931056,-0.11493635859433107,-0.14377160362153543,-0.11379921789384584,-0.14161823165371273,-0.13607932792951194,-0.14330120693503934,-0.13885504878869673,-0.14439895700276015,-0.08214448103714078,-0.1421717547202468,-0.13657887520588916,-0.13134140605168798,-0.13236395915067345,-0.11280450931432971,-0.1345824430257347,-0.13087749040499147,-0.14293182993411477,-0.09736103259820937,-0.1165673686167604,-0.14167507178167665,-0.14008565312770022,-0.09635768310193438,-0.07683418472049622,0.0024089253401539576,-0.11281603852056446,-0.11644011480921754,-0.13395708326870923,-0.12631659531144937,-0.13551380085013173,-0.12455164051234499,-0.1201091850122183,-0.12154291922775722,-0.11797645656507891,-0.12924832606998332,-0.14299459316888682,-0.13630108234194097,-0.13196021854959422,-0.07788960796263904,-0.024795089872836594,-0.03257607691049921,8.3618005866804,-0.1283137601308855,0.04374527896614325
R01-063,-0.13343757381646115,-0.10088226326520698,-0.1454348590695908,-0.15538070222883793,-0.13012241669991542,-0.15380559665790852,-0.138443399578304,-0.12787413046523247,-0.14119827640643492,-0.15582145153720472,-0.08656455296704606,-0.14323800068808137,-0.1543569670712452,-0.1511927123705803,-0.14242873383409863,-0.1280122035130644,-0.12465913924488738,-0.14460170925769902,-0.14784689064376222,-0.13671622774995457,-0.06860097833293544,-0.14692689424034,-0.12870605446731667,-0.15307812017206363,-0.10412672814316781,-0.156577735521781,-0.10859098028759241,-0.04248631070102942,-0.11606355947754265,-0.14769913505400656,-0.13922904102999295,-0.14404771293899266,-0.13705434211393014,-0.06952384076876705,-0.15031514292935935,-0.1537878834157133,-8.401961658589414e-05,-0.11993046075354333,-0.1297082556516711,-0.12934675213942465,-0.12634047391977005,-0.14534805895426162,-0.14695197202392238,-0.14358192457721117,-0.1377580692609446,-0.10894766576697765,-0.09060366406068487,-0.1271406198192607,-0.1350806527682033,-0.12122694924410987,0.0041732778767615665,-0.10037472571915891,-0.11347870808559192,-0.13980457132193766,-0.15420336322616765,-0.11789206298014039,-0.15815039334611206,-0.10068131179012253,-0.1005459401714873,-0.10916319915019919,-0.13931620908191528,-0.09886097454338323,-0.13008602970736613,-0.13698284622436552,-0.07384283541925232,-0.0043907368039118886,-0.12157117522854768,-0.009196474773409893,8.36055165652165,-0.13469257648790145,-0.050608995120820684
R01-064,0.09322667920789098,0.02930416463483556,-0.20731365808614746,-0.2297221186903153,-0.17646998401767328,-0.20539427647609976,-0.2238749854607757,-0.23157902443295564,-0.19565260085894784,-0.23952902427841305,0.010062363137021317,-0.20143370417045572,-0.25224268616466156,0.021884186872852006,-0.22220764432185813,0.028571824505526918,-0.19816338334958747,-0.14762434921341994,-0.2309339242472701,-0.10977500140655555,0.0686307061583036,-0.1666329204244378,-0.19455028520241915,-0.24597671206877014,-0.13970864424231583,-0.2417333470404516,-0.23945221793035296,-0.10128570009142812,0.047922144539448715,-0.22470850746863283,-0.015098258277042989,-0.19454075440428165,-0.1397498986563163,-0.2447381539957004,-0.09478106749637179,-0.23447803267218892,0.0872354983638152,-0.23705203383824416,-0.20558188692336993,-0.25064289484323893,-0.09835935651748877,0.034632966436170726,-0.055443692403797824,-0.21129785168645604,-0.17502390824271044,-0.04204596148096579,-0.21324859122227027,-0.19440882027418885,-0.21303990788319488,0.49646950303811677,-0.228283813829901,-0.15347059107334957,0.07056304691114258,0.08737686044170591,-0.20194784159036705,-0.05325485433177884,-0.23503948124832233,-0.143836359777647,-0.1251441562112796,-0.08710138119904914,-0.1433771787225357,-0.24132203710452255,-0.1781894702787748,-0.17208901666276766,-0.21282723623650565,-0.15165493974470962,0.32778190693482256,-0.05327542439970148,8.284521889409353,0.03562647786120408,0.10249933442077522
R01-065,0.15089614615659414,-0.09091755510582177,-0.18859888248663517,-0.22244301628837979,-0.19747935980750644,-0.2407081060368932,-0.07048299555607603,-0.1950437557617073,-0.17851460689583012,-0.1852656326308734,-0.18417295178054063,-0.2252800088040205,-0.20959921463560663,-0.21882852701631278,-0.17911613889120612,-0.15777663269849088,-0.2110364087883046,-0.1809036366621024,-0.2374400916415769,-0.22312259167107112,-0.12908135892636194,-0.2070431888040037,-0.1834374243242015,-0.20964935541401622,-0.15835067118336238,-0.23575166911170117,-0.09345922577942185,-0.13837185249746012,0.22671954526298552,-0.22519556669812152,-0.23295107586406913,-0.10765981276964225,-0.21099439752940705,-0.13545070634274184,0.09218639787929103,-0.18964471632517352,-0.06042992683049453,-0.16993705645138163,-0.21664693111887928,-0.16778735449469173,0.04241382901024269,-0.19487155155903768,-0.16146590306036585,-0.14876009344524496,-0.20849050551970696,-0.2299196462211063,0.07608027249485991,-0.21317735708817803,-0.16802600571845663,-0.1259113708018066,0.12740655513304422,0.479050232838,-0.2244514796444639,-0.10889313955238411,-0.23646926966630352,-0.14093021228789065,-0.22229499609504558,-0.1059756333244667,0.11549668317151371,-0.07155147666251944,0.10439474908334355,-0.054054285592556935,-0.10201338943193224,-0.06647010213455608,-0.026305875314971736,0.004001891274790651,-0.19491439150444034,0.18243411884257602,8.292053458715097,-0.05089809142691555,-0.1687167001858999
